video_id,comment,author,language,sport
im_5ZGdXcZ4,"Olympia ist Satanistisch und das unterstütze ich nicht. EM und WM sind Besoffen zu ertragen, aber das was Olympia am Anfang gebracht hat. Das ist Satanistisch und das unterstütz ich nicht.",@mikeheck4998,de,
im_5ZGdXcZ4,vielleicht in Pokemon Sleep XD,@SkyFallenNerolin,nl,
im_5ZGdXcZ4,"Wenn ich Chinese wäre, würde ich auch easy ne Medaille holen. Ein paar Verunreinigungen im Essen und es läuft",@AaronThielen,de,
im_5ZGdXcZ4,Einfach beim Frauenboxen mit machen.,@guandao1,de,
im_5ZGdXcZ4,Auch da würdest du zerstört werden,@korbi1497,de,
im_5ZGdXcZ4,Auch da würdest du zerstört werden,@korbi1497,de,
im_5ZGdXcZ4,isch,@tonigerber2303,de,
Rn4t_Lz_H68,Primero que equipo de USA y segundo Francia,@elxd3895,es,
Rn4t_Lz_H68,Puerto Rico  les dio pasta y queso en el 2004,@user-ps5bl8go7q,es,
Rn4t_Lz_H68,No tenían competencia 🫶🫶😊,@ClaudiaRodriguez-ff4ew,es,
Rn4t_Lz_H68,Mvp jajajajajaja y lo peor que como gano??  Dos veces curry y si no es por el ahorita tuvieran l medalla de bronce,@hectorhernandez8032,es,
Rn4t_Lz_H68,Gracias muchachos ❤🎉,@user-bw6ro8ql2y,es,
Rn4t_Lz_H68,El MVP debió ser para Stephen Curry.,@divisatrader,ca,
Rn4t_Lz_H68,ESE LEBRON ES ARROGANTE ES VERDADERO MVP ERA PARA CURRY,@johnjairo4342,pt,
Rn4t_Lz_H68,Es correcto,@alfonsovanderdeken707,es,
Rn4t_Lz_H68,Lebron MVP 😂 Curry salvo al equipo todos sabemos quien es el MVP,@agustinalvarado5546,es,
Rn4t_Lz_H68,"Ser MVP va mas allá de hacer el punto , si tienes la posibilidad de pasarla para que tu amigo brille y también anoté es importante la idea es ganar como equipo, porque si eres egoísta y no haces el punto la cagas y posiblemente pierdas el juego",@luis4104,es,
Rn4t_Lz_H68,Eres de los ue no saben de Basketball y opinan😂,@patriciacoleman428,es,
Rn4t_Lz_H68,"Y es Argentina el único que logró vencer a una selección NBA en los juegos Atenas 2004... Y es el día de hoy que Lebron James lo sigue recordando 


https://youtu.be/O-r58ciL2QY?feature=shared",@soyjuanma846,es,
Rn4t_Lz_H68,Nisiquiera clasificaron😂😂😂,@RafaRamos0717,es,
Rn4t_Lz_H68,@@RafaRamos0717 no hable de clasificatoria hable de otra cosa. Hablé de un dato histórico 😉,@soyjuanma846,es,
Rn4t_Lz_H68,​@@soyjuanma846además Alemania es el campeón del mundo en baloncesto esos gringos son unos sobrevalorados y eso que solo ellos practican ese deporte.,@danielalejandrorosasreyes5926,es,
Rn4t_Lz_H68,3de3 te sigo desde hace mucho sigue asi me gusta tu contenido y amo el basketball igual que a ti,@automaticolokura5526,es,
Rn4t_Lz_H68,"Gracias por todo el apoyo, saludos bro 🫡",@3DE3NBA,es,
_z9nEwBLIZ4,❤❤❤ winners ❤❤,@jigyashusingh3362,nl,
M92YDhZ6HrY,I have a Carter… past down to me,@isaiahmilton2555,en,
M92YDhZ6HrY,Pherell a aportsman? ain't worth having an RM.,@realtalkerrr,en,
M92YDhZ6HrY,"Bruh what in the actual fuck is that first RM, I never thought there could be something worse than a normal RM",@joshslaughter8343,en,
M92YDhZ6HrY,Those Dick Mill watches are insane,@doctorbohr1585,en,
M92YDhZ6HrY,"The omega and Cartier are both absolutely beautiful, but those other million dollar type pieces are so ugly and tacky. Money so often has no taste at all. It’s like dragging a Lamborghini behind you and saying it’s your coat 😂",@itsthepens,en,
M92YDhZ6HrY,Why is Pharrell holding a tourch at the Olympics?,@Donjuanantoine,en,
M92YDhZ6HrY,"And The athletes from developing countries if they wear a CASIO, Steiner or Flik Flak it's to much.",@many5an480,en,
M92YDhZ6HrY,A (rich) sucker is born everyday,@leulgeorgis3216,en,
M92YDhZ6HrY,10 kilohertz hummung in the backround aside the only actually good looking watches here are the speedmaster and macrons watch,@prolebenz251,en,
M92YDhZ6HrY,I have that Merci watch!,@thenaijalorian296,en,
IrIKshgK3pQ,Bro they speedin,@haileywright04,en,rowing
IrIKshgK3pQ,Individual Sweep would be a fun event to watch.,@seedy80,en,rowing
IrIKshgK3pQ,"ah yes, the infamous One",@laethenglish1299,en,rowing
IrIKshgK3pQ,Turning in circle as fast as possible,@JumKrozBow,en,rowing
IrIKshgK3pQ,I want to see a coxless two. Probably rigged on bow side.,@askhams,en,rowing
IrIKshgK3pQ,Already exist​@@askhams,@elliotmiller4749,en,rowing
IrIKshgK3pQ,"​@@askhamsit's name is the ""pair""",@elliotmiller4749,en,rowing
IrIKshgK3pQ,Thanks for the info,@cousinevey,en,rowing
IrIKshgK3pQ,💯🚀,@marqueset.,unknown,rowing
IrIKshgK3pQ,"Not tryna be disrespectful to this difficult sport, but these are the smallest rowers I've seen",@Mike-mf6pc,en,rowing
IrIKshgK3pQ,"Well these are the fastest guys and gals in the world in their separate boat classes bud, rowing ain’t all about size, being efficient having endurance are both arguably more important",@benhull8561,en,rowing
IrIKshgK3pQ,"Rowers aren't really broad guys. They are endurance athletes. It is an endurance sport where the legs are responsible for 70% of the power, of course the upper bodies aren't huge. Plus you have to remember that the average guy is around 195cm, they are quite muscular compared to most athletes, it's just spread over a bigger ""distence""",@shemshem9998,en,rowing
IrIKshgK3pQ,Most of these guys are 6’4+ and 200+ pounds…what a fool you are,@ichlieberammstein8251,en,rowing
IrIKshgK3pQ,Sculling - oars on opposite sides of the boat - not ends of the boat.,@TheBTG88,en,rowing
IrIKshgK3pQ,@@Mike-mf6pc you don’t know what you’re talking about,@ichlieberammstein8251,en,rowing
IrIKshgK3pQ,"ROWING MENTIONED‼️‼️

🗣️🗣️WHAT IS A SOCIAL LIFE❓❓",@spoonfullofsalt8889,en,rowing
IrIKshgK3pQ,You clearly don't have one,@blackkitty420,en,rowing
qiXv_MlVOb0,Ouais et je garde les deux autres moitiés,@jecodecci1385,fr,
qiXv_MlVOb0,Trop cool. ❤,@nicomasanori5205,en,
qiXv_MlVOb0,"Lui aurai filé, de toute façon c'est un bout de métal, c'est surtout la gloire qui est intéressant",@EthanFabre-jy4gj,fr,
qiXv_MlVOb0,Moooh,@limlimainoue1131,et,
qiXv_MlVOb0,Ce cut au début 😂,@ModekaiPL,fr,
qiXv_MlVOb0,"Ça,
C'est l'amitié....
Le partage... 🍀",@neo3373,fr,
qiXv_MlVOb0,On en fait du chemin depuis pour passer de 4m35 à 6m25,@theomartin403,fr,
qiXv_MlVOb0,Un long chemin technologique au niveau de la perche surtout,@JumKrozBow,fr,
qiXv_MlVOb0,C'est quoi tous ces faux profils dans les commentaires,@fabienjacq4690,fr,
qiXv_MlVOb0,"mi-argent, mi-bronze et re mi-argent derrière !",@dollowinbranthor8932,fr,
qiXv_MlVOb0,Mdrrrr la ref,@pinedhuitre7498,ca,
qiXv_MlVOb0,🤣🤣🤣🤣🤣,@adel.benyahia,unknown,
qiXv_MlVOb0,"La meilleure référence, merci mon gars",@gnargentlemanlincurve9386,fr,
qiXv_MlVOb0,👌🏻,@mickaelben5939,unknown,
qiXv_MlVOb0,Kaamelott c’est vraiment les meilleures réf 😂,@JumKrozBow,fr,
4SgRxlOL3eQ,Am besten noch im gear 2,@reay2.020,de,
4SgRxlOL3eQ,"Snoop Dogg macht sich zu wichtig.

Für diese Olympiade würde ich mein Gesicht nicht hergeben.",@cedricb7904,de,
4SgRxlOL3eQ,Snoop war schon immer so ...was ihn zu cool macht,@BeSportCast,en,
4SgRxlOL3eQ,"Exodia‘s Kopf in einem Aktenkoffer, der von Snoop Dog getragen wird??? Was hab ich bitte verpasst?! 🤣",@Nick_MNML,de,
kIKGTeWtX5M,Wow.  The separation Julien created was amazing.,@JeffreyWallk,en,
M-IKJULkLLA,🥰🥰👌,@forniteroandroidgamer8555,unknown,track and field
M-IKJULkLLA,Me fa asci pazz ❤,@carlomattinale2974,it,track and field
M-IKJULkLLA,We are witnessing greatness,@Gravytrai,en,track and field
M-IKJULkLLA,I like the first hairstyle,@alexandreguedes6218,en,track and field
M-IKJULkLLA,U beauty nice u,@hemantamaharan,en,track and field
M-IKJULkLLA,Very cute.I like very much.kiss,@germanrojas8012,en,track and field
M-IKJULkLLA,Sabes mí ❤ yo te sigo desde hace mucho tiempo,@marcosp.delgado8163,es,track and field
M-IKJULkLLA,Mi reina,@marcosp.delgado8163,de,track and field
M-IKJULkLLA,She is me favourite women in running and she is so beautiful I love you to girl ❤❤❤❤❤❤🥇🏆🏃🏃💖💖😚😚😍,@iba-iq3ui,en,track and field
M-IKJULkLLA,My best woman ❤,@ishowfut,af,track and field
X9_Ny7gPovs,Aya a dead le son pouaaah,@koffijean-emmanuelassamoua4802,so,
X9_Ny7gPovs,Waw 🎉❤❤❤,@EmnaBenkhalifa-u3u,pl,
X9_Ny7gPovs,🎉🎉,@leaa4457,unknown,
X9_Ny7gPovs,😊😊😊,@Terry-kg9nr,unknown,
X9_Ny7gPovs,J'adore la musique d'aya mais cette fois j'ai vraiment été époustouflé🎉🎉❤🎉,@parmenas_oncodm985,fr,
X9_Ny7gPovs,❤❤❤,@lael5155,unknown,
X9_Ny7gPovs,❤❤❤❤❤❤ ❤❤😂😂 a good 😂❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😂😂❤❤❤❤,@djenydiallo5982,unknown,
X9_Ny7gPovs,Trop belle et trop bien la musique ❤❤❤❤❤❤❤ 0:42,@user-uw8qd6pb7h,fr,
X9_Ny7gPovs,Trop belle et trop bien la musique ❤❤❤❤❤❤❤ 0:42,@user-uw8qd6pb7h,fr,
X9_Ny7gPovs,C bien moulière,@sevwayne6033,fr,
VLo2QlEle9o,Que dire  .. Bravo bravo 👏❤,@isabellamollet1354,it,
VLo2QlEle9o,❤❤❤❤,@laetitia2408,unknown,
VLo2QlEle9o,"Bravo, championne ❤❤❤",@ShanabqtvlmBousquet,it,
VLo2QlEle9o,C'est ptn d'inspirant,@TheCharl0ttte,fr,
VLo2QlEle9o,Super,@violaineherbe8014,id,
VLo2QlEle9o,BRAVO ❤.,@churo3427,pt,
VLo2QlEle9o,Magnifique quel détermination 😊😊😊😊chapeau,@helicoco2490,fr,
VLo2QlEle9o,❤❤❤❤❤,@fatoumametmati5903,unknown,
VLo2QlEle9o,Extra❤❤❤❤❤❤❤❤❤🎉,@user-ue1lz7bk9r,ca,
VLo2QlEle9o,Un seul mot : BRAVO ! ❤❤❤❤❤❤❤,@myriam8217,ro,
nPyjHX1BARo,she is not married.,@rachanasen1464,en,
nPyjHX1BARo,"Yes ,she's",@saudaminismntr,en,
nPyjHX1BARo,Shaadi ho chuki hai iski.,@guddanpushpa9034,sw,
nPyjHX1BARo,Ho chuki h..Isi Sal hui h inki shadi.,@varshabagora348,sw,
nPyjHX1BARo,Vah aapki awaaz kitni energetic hai 🤣🤣🤣,@btshorts2263,id,
nPyjHX1BARo,Kya bakwaas voice hai,@MeetuPandey-f1q,sw,
nPyjHX1BARo,Farah khan voice 😂😂,@shahrukh_khan,id,
3ZEBKfWeyEM,Nesse ano vai ser mengao ein,@yasmimsousa3272,no,
3ZEBKfWeyEM,Deixa os cabo verdianos assistirem as lives😢😢,@MateusHenrique-e9i,pt,
3ZEBKfWeyEM,Paris  lille  pls😢,@QuentinjJorii,fr,
3ZEBKfWeyEM,Sdds das olimpiadas. Aqui voltou a ser apenas sobre furebol 😢,@PragaEnzo,pt,
3ZEBKfWeyEM,Cruzeirao 🏆🥇🖐🏼 ☝🏻,@mineirimcruzeirense7,pt,
3ZEBKfWeyEM,"O que é ""paulista""?",@fernandesl,pt,
3ZEBKfWeyEM,"Santo André e Paulista de Jundiaí, por onde andam essas equipes que já foram  campeões da Copa do Brasil?!",@rafaelmartinsist,pt,
3ZEBKfWeyEM,"Cabuloso, mesmo depois de anos em baixa,ainda segue firme na ponta! Simplesmente  o maior vencedor 💙💙💙",@evaniltonsilva6007,pt,
3ZEBKfWeyEM,Cazé aderindo aos produtores de corridas em barra?,@mpdias2003,pt,
3ZEBKfWeyEM,CAbuLOso SEMpre.,@user-lt6cn6gi4s,it,
cl4OoIrw0mU,Dikkatli bakarsanız Karpuz Seçen Yusuf Dikeç değil,@HuseynTehmazov,tr,
cl4OoIrw0mU,peki birinci olan kisiden daha fazla taninmasi,@elifnazz53,tr,
cl4OoIrw0mU,Kardeşim babam karpuz seçerken zorlanıyor yardım eder misin😂,@Compass13-c9k,tr,
cl4OoIrw0mU,😆😆😆 🐑,@VedatUrek,unknown,
cl4OoIrw0mU,Yabancılar övüyor biz dalga geçiyoruz😢😂,@husnuaygenc3671,tr,
cl4OoIrw0mU,🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷,@user-co4fv3wx3c,unknown,
cl4OoIrw0mU,Atıcı gözlüğü değil zaten bildiğin numaralı gözlük 😂,@a.m.e.1637,tr,
cl4OoIrw0mU,Ikisi ayni adammi sizce,@Surgebey1,tr,
cl4OoIrw0mU,gözlük firmaları bu adamla reklam çekse patlar.,@dilaverkeklikci2070,tr,
cl4OoIrw0mU,kavun seçsedi atın madalyaymış :),@yetimhanekundurakcısı,tr,
OLSYB2NRGUg,"Jamas pidió perdón, estaba agradeciendo al publico y no son las alphafly 3 si no el modelo 2 , una edicion especial. Informense bien antes de hacer videos.",@johnreks,es,
OLSYB2NRGUg,Sin duda alguna este momento,@angelcristianguarayoherrer6240,es,
OLSYB2NRGUg,"Carolina Marín también, creo que su lesión ha sido lo más triste de las olimpiadas al menos para mí.",@oscarcepedaflor8196,es,
OLSYB2NRGUg,39 años???? Después dicen que el deporte es salud.... Ese tipo parecía que tenia 50 o 60 años,@centollopeluu,es,
OLSYB2NRGUg,La lesión de Carolina Marín,@angelatienza3371,es,
OLSYB2NRGUg,No entiendo porque fue a los 30km 😢,@dani7266,es,
R6XPJB-lgBw,Hi,@user-st4sm4gu4d,nl,
R6XPJB-lgBw,Jamaican have pretty  beautiful women look at us,@sharonlindsay1212,en,
R6XPJB-lgBw,Jamaican have pretty  beautiful women look at us,@sharonlindsay1212,en,
R6XPJB-lgBw,Keep the Great Work Up.,@garywilliams1201,en,
R6XPJB-lgBw,The rest of your money will be in modelling ...go for it girl ❤,@user-bi5fx7vx3d,en,
R6XPJB-lgBw,STETHS🎉,@joycemorgan-howell2637,de,
R6XPJB-lgBw,Pisces ♓️,@anthonyR369,pt,
R6XPJB-lgBw,She looks like a beauty queen,@bevenawilliams8491,en,
R6XPJB-lgBw,She's so pretty❤🇯🇲,@bevenawilliams8491,en,
R6XPJB-lgBw,❤❤❤,@toneyworld4341,unknown,
0EMGQcnywCw,I was there last week!,@Stay_Cooll,en,
0EMGQcnywCw,Here before it goes viral,@aburke8669,af,
0EMGQcnywCw,I found it btw make this viral,@reaenea7906,en,
0EMGQcnywCw,Where’s the kid that tells me where the Eiffel Tower is 😭,@VolleyPlayer21,en,
0EMGQcnywCw,Make this viarllll❤❤❤ slay❤️girl🩷,@EOWeditz,en,
0EMGQcnywCw,slayyy!!!,@urFAVbrunneteEVERsLaYsS,so,
0EMGQcnywCw,My left you're right,@user-kd2yx5hs5d,en,
0EMGQcnywCw,Latto sounds like Aari  baby singing this 😂😂😂,@AnnabelleEmelone,en,
0EMGQcnywCw,The left corner,@hiamadlan4533,en,
0EMGQcnywCw,Middle left,@FrancescaMoffett,da,
IR9sZeMB_Aw,Sister we need gold 🥇 next time. All the best,@subhrakantapanda4678,en,shooting
IR9sZeMB_Aw,Really so great 👍,@ashokkaushik9404,en,shooting
IR9sZeMB_Aw,Congress ki Sarkar aayegi toh India km se km 25 medal confirm jitega,@drinho003,id,shooting
IR9sZeMB_Aw,She in for IND future in his hand desh ki shreni,@user-sg6dd8rd7v,en,shooting
IR9sZeMB_Aw,God bless you,@saroopsingh4736,en,shooting
IR9sZeMB_Aw,"You are best sister
Bhagwaan ji kare aap bahut aage jaaye",@ajayparihar5447,af,shooting
IR9sZeMB_Aw,Love you mam,@LEGENDFF-lc8mx,sk,shooting
IR9sZeMB_Aw,❤,@LEGENDFF-lc8mx,unknown,shooting
IR9sZeMB_Aw,God bless you,@anandpeter6223,en,shooting
IR9sZeMB_Aw,So beautiful 💕💕💕💕,@DhireshSingh-fd5ur,ro,shooting
1U-BI4YePcY,proud,@dhruvqsuryawanshi5373,cs,
1U-BI4YePcY,:et's go!!,@OlympicObserver,fr,
vtOL3WZU8bE,Jai ho,@mukeshbazzad6434,sw,
vtOL3WZU8bE,vinesh fogat jindabad❤❤❤❤,@user-zh6vh3ol6e,sq,
vtOL3WZU8bE,दुनिया कि कुश्ती बब्बर शेरनी जिंदाबाद,@user-vo3oq2ix6b,hi,
vtOL3WZU8bE,💪💪,@Ajay_varanasi_official,unknown,
vtOL3WZU8bE,❤❤❤❤❤,@JitendraSingh-gt2hn,unknown,
vtOL3WZU8bE,अबकी बार जो तेरी कैटेगरी है 53  उसमें खेलियो और अगर तू काँस्य पदक भी ले आई तो तुझे 21 लाख मे दूँगा,@surendersingh6644,hi,
vtOL3WZU8bE,Pinki kha se aa gyi last m esm,@sanjeevkamboj4467,et,
vtOL3WZU8bE,❤️❤️🚩🚩❤️❤️❤️❤️❤️❤️🚩❤️🌹🌹❤️❤️🚩❤️❤️❤️❤️❤️💪💪💪👍👍🕉️🕉️🕉️🕉️🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🙏🙏🙏,@Vimal-uh2eo,unknown,
vtOL3WZU8bE,मोदी के शोषण करणे वाले लोगो के खिलाफ अब बेटी को सांसद बनाना है. और दिल्ली भेजना है. ताकी शोषण के खिलाफ सांसद मे आवाज उठे. चलो बेटी को सांसद बनाये,@liberation9773,hi,
vtOL3WZU8bE,Desh ka सिर fakr se uncha krdiya apne bahan,@SurenderKhatkar-ke2nm,sw,
vtOL3WZU8bE,कोहिनूर हो  bahan ap,@SurenderKhatkar-ke2nm,ne,
JQPJX49GfTU,Talent and practice no need for gear😮😮..,@fadhhassan6619,en,shooting
JQPJX49GfTU,It is said that he was at the grocery shop and went straight to the olympic after that,@tyrockskullkhuman,en,shooting
JQPJX49GfTU,That sharp look and pretty face 🥇,@bernard4690,en,shooting
JQPJX49GfTU,In PUBG we call him pro player who doesn't need scope for head shot...,@imranahmedmolla8688,en,shooting
JQPJX49GfTU,Bro is a hit man,@nithyap2950,en,shooting
JQPJX49GfTU,He got the highest individual score aswell if it was solo he would have won gold. Casual day for him.,@Kaileb7878snipes,en,shooting
JQPJX49GfTU,Even ist position holder wants to be yousuf😂❤❤,@zaz9611,en,shooting
JQPJX49GfTU,if he had gear💀💀💀💀💀,@szymon-oq4fl,cy,shooting
JQPJX49GfTU,Has he got any children? He is the cool dad every child dreads about. If he's got daughter(s) all her friends now want to marry him. His son's girlfriend might find him more attractive Imagine having to live up to that swag.,@newaulk,en,shooting
JQPJX49GfTU,Victor Chevalier,@nuupbgamer,en,shooting
UKCKn5RhbAw,"Sorry for the delay, but without further ado EXO at the Closing Ceremony! 
You can see the entire Closing Ceremony here: http://bit.ly/2HWsc1Z",@Olympics,en,
UKCKn5RhbAw,Olympic no problem,@shouryanaresh4574,en,
UKCKn5RhbAw,"Olympic will you be uploading the FIGURE SKATING EXHIBITION GALA?

Thank you!!!",@SVETpadil,en,
UKCKn5RhbAw,How about the opening ceremony? Can you upload it? :D,@youhengty9906,en,
UKCKn5RhbAw,Thank you!,@rls45629,en,
UKCKn5RhbAw,Olympic thank you have posted it🙏❤,@sitiauliarahmah6744,en,
UKCKn5RhbAw,❤️❤️❤️💎EXO FOREVER💎❤️❤️❤️,@kuramahaydeeann,pt,
UKCKn5RhbAw,6822,@mariblue8965,unknown,
UKCKn5RhbAw,2024 anyone???,@darya__kpop,tl,
UKCKn5RhbAw,Always love EXO ❤❤,@sfc_4926,en,
UKCKn5RhbAw,6820,@mariblue8965,unknown,
UKCKn5RhbAw,I miss exo in the Olympics,@seasonwindy881,en,
UKCKn5RhbAw,Exo with Olympic ♡,@fatemehlove59,en,
UKCKn5RhbAw,6820,@mariblue8965,unknown,
UKCKn5RhbAw,❤❤❤❤❤❤❤❤,@user-zo4jc5gm5f,unknown,
zXGAKCF6_-w,Je pense qu'il est mauvais de s'amuser à Paris.,@Extreme구글미디어,fr,
zXGAKCF6_-w,Yo,@parkourboy-963,tr,
zXGAKCF6_-w,Who le grand ecart incroyable,@elisefontaine819,en,
zXGAKCF6_-w,Jcvd forever ❤,@GrimpeGamin,da,
na_K3Bkr_LY,❤❤❤,@agastya........6792,unknown,fencing
na_K3Bkr_LY,Nari sabase bhari,@ranjeetchakre1369,id,fencing
na_K3Bkr_LY,❤❤,@nakhawawatersuppliers,unknown,fencing
na_K3Bkr_LY,Great 🎉,@DurgaLaddha,en,fencing
na_K3Bkr_LY,नमन अशा आईना,@user-ty4xy8tn3s,mr,fencing
na_K3Bkr_LY,Great woman's ❤🙏,@sahilubhare5923,en,fencing
na_K3Bkr_LY,OMG,@poojaambuskar2079,pt,fencing
na_K3Bkr_LY,"""Women Mind power is Growing '.",@user-yy3zh7ye8f,en,fencing
na_K3Bkr_LY,We are proud of you all,@rohinichandanshive8371,en,fencing
na_K3Bkr_LY,🤗😇,@sunilchaudhari6910,unknown,fencing
sSy4OnnHZXs,"""And if we're both on 40 points and one of us scores, that person wins the game, right?""",@Turbo3032,en,
sSy4OnnHZXs,"Yes, tenis is simple: you just hit the ball!
... wel, over the net.
... and within the lines.
..., but, in the serve, the ball has to go in the small serve square.
... and, if you can you can play the ball AROUND the net, even!
But, overall, Tennis is very simple! And easy! You an even let the ball bounce once!
... wll, except in weelchair tenis, where it can bounce twice...",@joaopauloadlergomesdacosta282,en,
sSy4OnnHZXs,The whole issue stems from not using a clock for the scoring. Typical modernists,@ebbezackariasson3736,en,
sSy4OnnHZXs,I love tennis!!! I thought it was a little funny when I was telling my grandma the rules when I played in high school 😂,@pearltaylor1744,en,
sSy4OnnHZXs,"Universal: Let's count olympic games (igra sg.... igry pl...)
Russian language: 1. igra... 2... 3... 4... igry....
Universal language: 5, 6, 7, 8 igry...
Russian: well , hmm...5, 6, 6,7, 8 9 igr... igRRR...
Universal: 5, 6 igr .... 18-19-20 igr... 21 igrRRR...
Russian:: o-oh... 21 igra... 22-23-24 igry... 25 igr...
Old Slavonic: khe-khe... it is because it is used to be ""the 25 OF igr..."" Genitive case... khmm... kha-kha.... and the 2 igry used to be a DUAL number.... in the days of yore... khmm-khaa..."" ... ""And to my mind 21, 31, 41, 51.... 1000000000001 -- this is (effing shithold and) ONE igra to my mind!"".
Modern Russian: Oh, shut up! We just have one form for ""x+1"" number, one form for ""x + 2, 3, 4"" number, and the 3rd form for the  ""x+5, 6, 7, 8, 9 number. Don't ask me why, because I don't know it myself"".",@perf2.078,en,
sSy4OnnHZXs,"The Frenchman's response is the same one I get whenever I tell people I don't watch tennis because I can't work out the scoring system 
""?? Is so simple""",@galexeqe,en,
sSy4OnnHZXs,You missed on the tie-break bringing this up would be real fun to watch,@imyolo1201,en,
sSy4OnnHZXs,I thought tennis was British sport,@sadiqnajwan6214,en,
sSy4OnnHZXs,Nope. I'm with France on this one. Only someone with a painfully pedestrian mind would require points to be won using sequential numbers.,@Coni2009,en,
sSy4OnnHZXs,"America, your sports make even less sense....",@Ammon-Ra,nl,
W_z8Om7z5fk,Hunter you lucky guy!,@FirstyPaul,es,
W_z8Om7z5fk,The journey is more important than the destination ✨️ 💛 congratulations  hun 💖 keep it up 🤗🇹🇹,@janicebaron.764,en,
W_z8Om7z5fk,She is an amazing athlete,@timhennessey7778,en,
W_z8Om7z5fk,Queen that's the best answer!😂❤😊 Peace!,@flomiller6175,en,
W_z8Om7z5fk,She can easily be a supermodel. Designers should have her and her husband in their runway shows,@phoenixphoenix8868,en,
W_z8Om7z5fk,❤❤🎉,@user-uy6wu1ll6n,unknown,
W_z8Om7z5fk,she’s insanely talented and gorgeous,@elizabethmoseley2718,en,
W_z8Om7z5fk,Congrats to you Both ! God Bless.!,@cordiajones9716,en,
